age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,balance_log
55,management,divorced,tertiary,no,2037,no,no,cellular,4,feb,305,2,94,3,success,1,7.61972421378267
32,student,single,tertiary,no,0,no,no,cellular,4,feb,233,3,276,2,failure,1,0.0
62,retired,married,secondary,no,569,no,no,cellular,4,feb,94,5,184,1,success,1,6.345636360828596
35,admin.,divorced,secondary,no,1085,no,no,cellular,4,feb,195,6,97,12,other,1,6.990256500493881
54,admin.,divorced,secondary,no,0,yes,yes,cellular,4,feb,330,1,182,3,success,0,0.0
37,admin.,single,secondary,no,115,no,no,cellular,4,feb,187,1,83,9,failure,0,4.7535901911063645
55,admin.,married,secondary,no,602,no,no,cellular,4,feb,390,2,150,6,success,1,6.401917196727186
41,technician,single,tertiary,no,1646,yes,no,cellular,4,feb,261,1,184,6,success,1,7.4067107301776405
33,admin.,married,tertiary,no,0,yes,yes,cellular,4,feb,111,5,98,2,other,0,0.0
30,services,married,tertiary,no,1019,no,no,cellular,4,feb,155,1,234,1,other,0,6.927557906278317
35,technician,single,tertiary,no,144,yes,yes,cellular,4,feb,202,4,113,20,failure,0,4.976733742420574
28,management,single,tertiary,no,5474,no,no,cellular,4,feb,181,4,191,5,success,0,8.607947554684701
35,unemployed,single,tertiary,no,415,no,no,cellular,4,feb,649,1,176,1,failure,1,6.030685260261263
21,student,single,secondary,no,210,no,no,telephone,4,feb,123,2,174,1,failure,0,5.351858133476067
80,retired,married,secondary,no,2354,no,no,telephone,4,feb,739,1,181,2,failure,1,7.764296006450518
61,management,married,tertiary,no,175,no,no,telephone,4,feb,79,2,183,2,success,0,5.170483995038151
38,technician,married,secondary,no,318,no,no,cellular,4,feb,383,1,181,5,failure,1,5.765191102784844
63,housemaid,married,secondary,no,2,no,no,cellular,4,feb,45,2,93,1,success,0,1.0986122886681098
48,blue-collar,married,secondary,no,1730,yes,no,cellular,4,feb,489,1,178,2,failure,1,7.456454555176209
76,retired,married,tertiary,no,0,no,no,telephone,4,feb,92,3,169,1,failure,0,0.0
28,services,single,secondary,no,1059,no,no,cellular,4,feb,146,5,276,1,other,0,6.966024187106113
29,services,single,tertiary,no,1788,no,no,cellular,4,feb,303,1,100,1,success,0,7.489412083508719
29,management,single,tertiary,no,308,no,no,cellular,4,feb,162,2,184,1,failure,0,5.733341276897746
30,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,232,1,365,1,failure,0,5.43372200355424
33,technician,single,tertiary,no,696,no,yes,cellular,5,feb,193,1,176,8,failure,0,6.546785410760524
32,blue-collar,single,secondary,no,228,no,no,telephone,5,feb,176,1,288,3,failure,0,5.43372200355424
34,management,single,tertiary,no,382,no,no,cellular,5,feb,148,1,94,1,failure,0,5.948034989180646
76,retired,married,secondary,no,2302,no,no,telephone,5,feb,110,1,87,2,failure,0,7.741967899820685
34,management,married,tertiary,no,1778,no,no,cellular,5,feb,99,1,93,3,success,0,7.483806687665835
36,admin.,single,tertiary,no,994,no,no,cellular,5,feb,195,1,176,5,failure,1,6.902742737158593
32,admin.,single,tertiary,no,3188,no,no,cellular,5,feb,65,2,242,1,other,0,8.067462667010057
42,admin.,married,tertiary,no,1536,no,no,cellular,5,feb,132,1,182,3,success,0,7.337587743538596
37,admin.,married,secondary,no,96,no,no,cellular,5,feb,102,1,182,3,success,0,4.574710978503383
71,retired,married,tertiary,no,4388,no,no,cellular,5,feb,346,1,183,3,other,0,8.386856689688234
29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,1,2.995732273553991
34,blue-collar,married,secondary,no,1221,yes,no,cellular,5,feb,210,2,274,6,failure,0,7.108244139731541
25,management,single,tertiary,no,145,no,no,cellular,5,feb,145,1,182,1,failure,0,4.983606621708336
32,technician,married,tertiary,no,2976,yes,no,cellular,5,feb,783,1,175,5,failure,1,7.998671361015776
42,admin.,divorced,secondary,no,490,yes,no,cellular,8,feb,203,2,188,1,failure,0,6.19644412779452
46,blue-collar,married,secondary,no,1144,yes,no,cellular,8,feb,376,2,129,3,other,1,7.0431599159883405
23,admin.,single,tertiary,no,897,yes,no,cellular,8,feb,190,2,280,8,failure,1,6.8001700683022
84,retired,divorced,primary,no,2619,no,no,telephone,8,feb,145,2,115,2,failure,0,7.8709295967551425
67,retired,divorced,secondary,no,704,no,no,cellular,8,feb,186,2,97,1,success,1,6.558197802812269
34,technician,married,secondary,no,3000,yes,yes,cellular,8,feb,215,3,221,1,failure,0,8.006700845440367
30,management,married,tertiary,no,1996,no,no,cellular,8,feb,1133,3,101,1,other,1,7.599401333415815
22,student,single,secondary,no,216,no,no,cellular,8,feb,363,1,187,1,success,1,5.37989735354046
24,technician,married,secondary,no,556,yes,no,cellular,8,feb,278,1,94,4,success,1,6.322565239927284
53,retired,married,secondary,no,4968,no,no,cellular,8,feb,94,1,333,1,other,0,8.51097389160232
45,admin.,married,secondary,no,1206,no,no,telephone,8,feb,309,1,446,3,failure,1,7.095893221097532
39,management,married,tertiary,no,1301,no,no,cellular,8,feb,185,2,179,1,failure,0,7.171656822768514
79,retired,divorced,secondary,no,631,no,no,telephone,8,feb,105,2,181,1,failure,0,6.448889394146858
35,management,married,tertiary,no,62,no,no,cellular,8,feb,469,2,185,2,failure,1,4.143134726391533
36,management,married,tertiary,no,1257,no,no,cellular,8,feb,108,9,101,1,other,0,7.1372784372603855
53,admin.,married,secondary,no,1228,yes,yes,cellular,8,feb,116,2,188,1,success,0,7.113956109566034
33,student,married,secondary,no,1536,no,no,cellular,9,feb,359,1,92,3,success,1,7.337587743538596
60,technician,married,secondary,no,824,yes,no,cellular,9,feb,127,1,558,7,other,1,6.715383386334681
24,student,single,tertiary,no,235,no,no,cellular,9,feb,98,1,92,1,success,1,5.4638318050256105
65,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,feb,290,1,92,1,success,1,7.754481547470383
25,student,single,secondary,no,125,no,no,cellular,9,feb,215,1,92,2,success,1,4.836281906951478
58,technician,married,secondary,no,7554,no,no,telephone,9,feb,167,1,469,1,success,0,8.92996487470684
36,technician,single,secondary,no,27,yes,no,cellular,9,feb,631,1,260,2,success,1,3.332204510175204
27,management,single,tertiary,no,390,no,no,cellular,9,feb,120,2,104,2,failure,1,5.968707559985366
32,technician,single,tertiary,no,1527,yes,no,cellular,9,feb,172,1,92,3,failure,0,7.331714969726466
35,admin.,single,secondary,no,-32,no,yes,cellular,9,feb,63,4,182,5,failure,1,0.0
39,blue-collar,single,tertiary,no,172,yes,no,cellular,9,feb,125,2,183,2,failure,1,5.153291594497779
53,admin.,married,secondary,no,10541,no,no,cellular,9,feb,164,2,92,1,success,1,9.263122557415151
23,student,single,secondary,no,480,no,no,cellular,9,feb,742,2,182,1,failure,1,6.175867270105761
34,admin.,married,secondary,no,2374,yes,no,cellular,9,feb,243,2,92,3,success,1,7.772752716468742
33,management,single,tertiary,no,935,no,no,cellular,9,feb,385,2,92,8,success,1,6.841615476477592
47,admin.,married,secondary,no,0,no,yes,cellular,10,feb,86,2,93,2,other,0,0.0
52,unemployed,married,secondary,no,94,no,no,cellular,10,feb,153,1,92,13,success,1,4.553876891600541
33,management,married,tertiary,no,22867,yes,no,cellular,10,feb,165,1,92,5,success,0,10.037493832383863
42,services,single,tertiary,no,94,yes,no,cellular,10,feb,151,1,183,6,success,0,4.553876891600541
55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,1,8.146419323098003
60,retired,married,secondary,no,1853,no,no,cellular,10,feb,234,1,183,1,success,1,7.5251007461258
38,admin.,single,tertiary,no,3954,yes,no,cellular,10,feb,201,1,182,3,failure,0,8.282735880201754
61,retired,married,tertiary,no,2557,yes,no,cellular,10,feb,158,2,92,5,success,1,7.846980982138788
58,technician,married,secondary,no,589,yes,no,cellular,10,feb,511,3,183,6,success,1,6.380122536899765
48,unemployed,divorced,secondary,no,201,no,no,cellular,10,feb,406,2,92,2,success,1,5.308267697401205
35,technician,married,tertiary,no,7050,no,no,cellular,10,feb,278,3,187,1,success,1,8.860924729719041
34,management,divorced,tertiary,no,2885,no,no,cellular,10,feb,314,2,156,4,other,1,7.9676267393338165
58,management,married,secondary,no,2155,no,yes,cellular,10,feb,135,2,92,5,success,1,7.6760099320288875
39,technician,divorced,secondary,no,902,yes,no,cellular,10,feb,691,2,180,5,failure,1,6.805722553416985
70,retired,married,primary,no,579,no,no,cellular,11,feb,82,2,181,1,failure,0,6.363028103540465
44,management,married,tertiary,no,1791,no,no,cellular,11,feb,71,1,190,1,success,1,7.491087593534876
27,student,single,tertiary,no,5291,no,no,cellular,11,feb,293,1,91,4,success,1,8.573951525234847
33,unemployed,married,secondary,no,1211,no,no,cellular,11,feb,535,1,188,1,success,1,7.10002716662926
77,retired,married,secondary,no,638,no,no,cellular,11,feb,288,1,188,1,success,1,6.459904454377535
57,housemaid,married,primary,no,501,yes,yes,cellular,11,feb,105,7,188,2,failure,0,6.218600119691729
31,management,single,tertiary,no,533,no,no,cellular,11,feb,144,1,91,9,success,1,6.280395838960195
76,retired,married,primary,no,3324,no,no,cellular,11,feb,309,1,90,4,success,1,8.109224953089955
75,blue-collar,married,secondary,no,6053,no,no,cellular,11,feb,865,2,190,1,failure,0,8.708474489581665
28,blue-collar,married,secondary,no,61,yes,no,cellular,11,feb,253,1,174,4,success,1,4.127134385045092
35,management,married,tertiary,no,0,yes,no,cellular,11,feb,391,2,92,5,success,1,0.0
59,technician,married,secondary,no,116,no,no,cellular,11,feb,268,1,183,7,success,1,4.762173934797756
42,blue-collar,married,secondary,no,413,yes,no,cellular,11,feb,456,2,184,2,success,1,6.025865973825314
35,self-employed,single,tertiary,no,353,no,no,cellular,11,feb,352,1,183,1,success,1,5.869296913133774
44,technician,single,secondary,no,451,no,no,cellular,11,feb,203,1,183,2,success,0,6.113682179832232
60,retired,married,secondary,no,523,no,no,cellular,11,feb,467,1,182,3,success,1,6.261491684321042
34,blue-collar,married,secondary,no,1454,yes,no,cellular,11,feb,231,2,297,2,failure,1,7.282761179605593
57,retired,married,primary,no,9367,no,no,cellular,11,feb,981,1,90,6,success,1,9.145054905277552
75,retired,married,secondary,no,291,no,no,cellular,11,feb,515,1,183,1,failure,1,5.676753802268282
64,retired,married,tertiary,no,846,no,no,cellular,11,feb,671,1,181,3,failure,1,6.741700694652055
36,technician,married,tertiary,no,341,no,no,cellular,12,feb,419,2,183,1,success,1,5.834810737062605
27,admin.,single,secondary,no,255,no,no,cellular,12,feb,123,1,182,4,success,0,5.545177444479562
29,technician,single,secondary,no,113,no,no,cellular,12,feb,328,2,183,4,success,1,4.736198448394496
34,management,single,tertiary,no,13014,no,no,cellular,12,feb,637,1,183,1,success,1,9.473857817428666
34,management,single,tertiary,no,417,yes,no,cellular,12,feb,155,10,149,5,failure,0,6.035481432524756
41,management,married,tertiary,no,27696,no,no,cellular,12,feb,138,2,184,3,success,1,10.229079383061112
47,blue-collar,married,secondary,no,3715,no,no,cellular,12,feb,171,2,182,4,other,1,8.22040309993373
36,blue-collar,divorced,secondary,no,2843,no,no,cellular,12,feb,473,1,182,1,success,0,7.952966790923131
32,technician,married,secondary,no,3271,no,no,cellular,12,feb,375,1,374,1,other,1,8.093156697722637
51,management,married,tertiary,no,346,no,no,cellular,12,feb,122,1,92,5,success,1,5.849324779946859
34,management,married,tertiary,no,8000,no,no,cellular,12,feb,291,1,260,2,failure,1,8.987321812850125
21,student,single,secondary,no,123,no,no,telephone,12,feb,379,5,93,2,success,1,4.820281565605037
54,technician,married,secondary,no,10185,no,no,cellular,12,feb,251,1,186,3,success,1,9.22876950744455
35,technician,single,tertiary,no,992,yes,no,telephone,12,feb,1416,1,170,4,failure,0,6.900730664045173
29,management,single,tertiary,no,1026,no,no,cellular,12,feb,138,2,92,2,success,1,6.934397209928558
38,services,married,secondary,no,775,no,no,cellular,12,feb,1835,3,182,2,success,1,6.654152520183219
48,unemployed,married,secondary,no,926,no,no,cellular,15,feb,382,4,185,6,success,1,6.831953565565855
46,management,married,tertiary,no,349,no,no,cellular,15,feb,295,2,616,1,failure,1,5.857933154483459
32,technician,married,secondary,no,484,yes,no,cellular,15,feb,83,6,187,3,success,1,6.184148890937483
37,management,married,tertiary,no,2987,yes,no,cellular,15,feb,93,1,91,9,failure,1,8.002359546252707
37,technician,single,tertiary,no,197,no,no,cellular,15,feb,531,1,91,2,success,1,5.288267030694535
23,student,single,secondary,no,431,no,no,cellular,15,feb,201,3,186,2,success,1,6.068425588244111
58,admin.,married,secondary,no,169,no,no,cellular,15,feb,216,1,91,4,success,1,5.135798437050262
45,management,married,tertiary,no,226,yes,no,cellular,15,feb,91,4,185,6,success,1,5.424950017481403
47,unemployed,single,tertiary,no,44,no,no,cellular,15,feb,374,1,185,1,success,0,3.8066624897703196
30,unemployed,single,secondary,no,2424,no,no,cellular,15,feb,337,1,95,2,success,1,7.793586803371584
30,admin.,single,tertiary,no,41,yes,no,cellular,15,feb,68,4,186,2,success,0,3.7376696182833684
23,student,single,secondary,no,1234,no,no,cellular,15,feb,379,1,91,1,success,1,7.118826249062078
34,management,married,tertiary,no,271,yes,no,cellular,15,feb,308,1,94,4,success,1,5.605802066295998
77,retired,married,primary,no,2590,no,no,telephone,15,feb,112,5,94,15,success,0,7.85979918056211
61,self-employed,divorced,tertiary,no,52587,no,no,cellular,15,feb,394,3,189,1,success,1,10.870243235816496
27,blue-collar,single,secondary,no,535,no,no,cellular,15,feb,171,1,91,2,success,1,6.284134161070802
50,admin.,married,secondary,no,5361,no,no,cellular,18,feb,276,3,195,1,failure,0,8.587092318795905
58,management,married,tertiary,no,473,no,no,cellular,18,feb,1109,1,262,1,success,1,6.161207321695077
52,technician,married,secondary,no,195,yes,no,cellular,18,feb,220,1,63,5,failure,1,5.278114659230517
26,technician,single,tertiary,no,3411,no,no,cellular,18,feb,236,1,183,2,success,0,8.13505390861157
59,management,married,tertiary,no,2764,no,no,cellular,18,feb,459,1,56,3,failure,0,7.9247959139564355
64,retired,married,secondary,no,1612,no,no,cellular,18,feb,362,1,183,4,failure,0,7.385851078125209
38,admin.,divorced,secondary,no,407,yes,yes,cellular,18,feb,146,1,183,1,failure,0,6.0112671744041615
48,admin.,married,secondary,no,660,no,no,cellular,18,feb,318,1,561,2,success,1,6.493753839851686
35,management,single,tertiary,no,681,no,no,cellular,18,feb,737,1,561,2,success,1,6.525029657843462
66,retired,married,secondary,no,2326,no,yes,cellular,18,feb,232,1,181,1,success,1,7.752335163302292
33,management,married,tertiary,no,2213,no,no,cellular,18,feb,240,1,385,9,failure,0,7.7025561132685825
52,services,married,secondary,no,961,no,yes,cellular,18,feb,222,1,553,4,failure,1,6.8690144506657065
38,management,single,tertiary,no,455,yes,no,cellular,19,feb,255,2,555,6,success,1,6.1224928095143865
59,self-employed,married,tertiary,no,2013,no,no,cellular,19,feb,222,4,94,2,success,1,7.607878073278507
47,blue-collar,married,secondary,no,1568,yes,no,cellular,19,feb,388,1,262,7,success,1,7.358193752733032
48,management,married,tertiary,no,0,no,yes,cellular,19,feb,204,4,182,1,success,1,0.0
56,retired,married,primary,no,16432,no,no,cellular,19,feb,702,2,189,2,failure,0,9.707046787181289
60,retired,divorced,secondary,no,1,no,no,cellular,19,feb,302,1,184,1,success,1,0.6931471805599453
27,student,single,tertiary,no,5741,no,no,cellular,22,feb,368,1,185,2,failure,0,8.655562860681009
59,unemployed,divorced,secondary,no,7469,no,no,cellular,22,feb,287,1,130,1,failure,0,8.918650278126863
39,management,single,tertiary,no,763,no,no,cellular,22,feb,543,1,189,1,failure,1,6.638567789166521
64,retired,married,secondary,no,243,no,no,cellular,22,feb,144,1,175,1,failure,0,5.497168225293202
55,retired,divorced,secondary,no,2204,no,no,cellular,22,feb,261,1,264,1,failure,1,7.6984827878809465
57,blue-collar,married,secondary,no,1686,no,no,telephone,22,feb,219,4,311,2,failure,0,7.430707082545968
37,blue-collar,married,secondary,no,4321,no,no,cellular,22,feb,276,3,167,3,failure,0,8.371473537066832
60,management,married,secondary,no,0,no,no,telephone,22,feb,230,2,126,6,failure,0,0.0
23,student,single,secondary,no,381,no,no,cellular,23,feb,696,1,189,2,other,1,5.945420608606575
80,housemaid,married,primary,no,0,no,no,cellular,23,feb,639,1,189,1,failure,1,0.0
29,student,single,secondary,no,67,no,no,cellular,23,feb,211,1,187,5,success,1,4.219507705176107
47,admin.,married,secondary,no,368,no,no,cellular,23,feb,269,1,187,5,success,1,5.910796644040527
45,management,single,tertiary,no,483,no,no,cellular,23,feb,95,2,265,11,other,1,6.182084906716632
35,housemaid,married,tertiary,no,11219,no,no,cellular,23,feb,135,1,195,3,failure,0,9.325453179076687
37,unemployed,married,tertiary,no,7620,no,no,telephone,23,feb,367,1,176,6,failure,1,8.938662873666118
29,self-employed,single,tertiary,no,805,no,no,cellular,23,feb,132,1,103,7,failure,1,6.692083742506628
40,management,single,tertiary,no,0,yes,no,cellular,23,feb,228,2,182,6,failure,1,0.0
33,management,single,tertiary,no,101,yes,no,cellular,23,feb,393,2,130,1,other,0,4.624972813284271
35,management,single,tertiary,no,747,no,no,cellular,23,feb,141,2,176,3,failure,0,6.617402977974478
43,self-employed,married,tertiary,no,10072,no,no,cellular,24,feb,145,1,100,4,failure,0,9.21761385594268
54,technician,married,secondary,no,65,no,no,cellular,24,feb,87,1,91,3,failure,0,4.189654742026425
20,student,single,secondary,no,215,no,no,cellular,24,feb,175,1,92,6,success,1,5.375278407684165
48,housemaid,married,tertiary,no,5473,no,no,cellular,24,feb,127,2,184,2,success,1,8.607764889600624
